District,year,scenario,ma_total,ma_total_no_self,ma_domestic,ma_domestic_no_self,ma_domestic_inter,ma_domestic_self,ma_foreign
RADZYŃSKI,1930,fixed14,470559472.3592211,470558854.33590376,716.5142100465218,98.4908926858933,98.4908926858933,618.0233173606285,470558755.84501106
RAWICKI,1930,fixed14,619749888.8715727,619747267.7550992,2822.1183443457076,201.00187072789407,201.00187072789407,2621.1164736178134,619747066.7532284
RAWSKI (RAWA MAZOWIECKA),1930,fixed14,511071407.7923392,511070380.67644113,1229.5019207332139,202.38602270564778,202.38602270564778,1027.1158980275661,511070178.29041845
RAWSKI (RAWA RUSKA),1930,fixed14,453319294.616939,453318666.2669605,720.4164645367828,92.06648598462651,92.06648598462651,628.3499785521562,453318574.2004745
ROHATYŃSKI,1930,fixed14,441934710.0975134,441933782.7995202,982.0966384402501,54.79864523207386,54.79864523207386,927.2979932081762,441933728.00087494
ROPCZYCKI,1930,fixed14,496671938.43769765,496670971.6132355,1079.821038901778,112.99657675295376,112.99657675295376,966.8244621488241,496670858.61665875
RUDECKI,1930,fixed14,446719644.5096266,446718455.22010434,1250.1922490836541,60.90272677014729,60.90272677014729,1189.289522313507,446718394.31737757
RYBNICKI,1930,fixed14,553561675.7882218,553555556.5569129,6397.193048544664,277.9617396131795,277.9617396131795,6119.231308931484,553555278.5951732
RYPIŃSKI,1930,fixed14,449761375.39370036,449760208.89795804,1250.8473937312665,84.35165143894433,84.35165143894433,1166.4957422923221,449760124.5463066
RZESZOWSKI,1930,fixed14,483945559.9781391,483944233.4409728,1414.1532200660504,87.61605374776337,87.61605374776337,1326.537166318287,483944145.82491904
RÓWIEŃSKI,1930,fixed14,410122486.62697965,410121848.607822,666.1263524099189,28.107194790914747,28.107194790914747,638.0191576190042,410121820.5006272
SAMBORSKI,1930,fixed14,468491717.15283537,468490708.8589063,1194.7147940508137,186.42086498236853,186.42086498236853,1008.2939290684451,468490522.4380413
SANDOMIERSKI,1930,fixed14,474412800.3242019,474411700.62146914,1141.4717138400338,41.7689810932491,41.7689810932491,1099.7027327467847,474411658.85248804
SANOCKI,1930,fixed14,458509218.26739055,458508334.3747022,928.9231146026434,45.03042626065354,45.03042626065354,883.8926883419899,458508289.34427595
SARNEŃSKI,1930,fixed14,412298368.1786938,412298230.3272622,170.20406002355406,32.35262847118867,32.35262847118867,137.8514315523654,412298197.97463375
SIEDLECKI,1930,fixed14,478827865.63801026,478827061.6806645,952.0762686911245,148.1189229003412,148.1189229003412,803.9573457907833,478826913.5617416
SIERADZKI,1930,fixed14,559551228.9385868,559549852.169538,1655.1676264046823,278.39857752999495,278.39857752999495,1376.7690488746873,559549573.7709605
SIERPECKI,1930,fixed14,448025285.1274671,448024089.6855013,1265.2415713415082,69.79960553897364,69.79960553897364,1195.4419658025347,448024019.8858957
SKAŁACKI,1930,fixed14,422887146.6222845,422886141.2702137,1043.7655732004732,38.413502459265885,38.413502459265885,1005.3520707412073,422886102.85671127
SKIERNIEWICKI,1930,fixed14,529648162.09278977,529646620.6404364,1949.8160588720764,408.3637055452418,408.3637055452418,1541.4523533268346,529646212.2767309
SOCHACZEWSKI,1930,fixed14,516720825.0733846,516719226.0506673,1952.824511352412,353.80179405890675,353.80179405890675,1599.0227172935051,516718872.24887323
SOKALSKI,1930,fixed14,444979742.9792879,444978894.93083507,918.8354727392361,70.78701990196015,70.78701990196015,848.0484528372759,444978824.14381516
SOKOŁOWSKI,1930,fixed14,473312861.37549186,473312160.2514907,827.5963539744665,126.47235282144834,126.47235282144834,701.1240011530182,473312033.7791379
SOKÓLSKI,1930,fixed14,443511157.15805864,443510825.28506273,400.5979946448179,68.7249987148262,68.7249987148262,331.8729959299917,443510756.560064
STANISŁAWOWSKI,1930,fixed14,454666905.6733192,454665507.4550246,1483.0230680068555,84.80477338718853,84.80477338718853,1398.218294619667,454665422.6502512
STAROGARDZKI,1930,fixed14,500476063.716743,500474774.42061377,1348.5373056047615,59.24117634256999,59.24117634256999,1289.2961292621915,500474715.1794374
STOLIŃSKI,1930,fixed14,395067767.25213665,395067613.77547693,174.48845947151494,21.011799756011918,21.011799756011918,153.47665971550302,395067592.7636772
STOPNICKI,1930,fixed14,467159393.4313682,467158674.07796365,755.2069678687576,35.85356334309404,35.85356334309404,719.3534045256636,467158638.2244003
STOŁPECKI,1930,fixed14,388509178.6368033,388508800.53930336,396.3405354398216,18.243035515590574,18.243035515590574,378.09749992423104,388508782.29626787
STRYJSKI,1930,fixed14,440403206.0505327,440402487.2839645,763.830426156245,45.063857945385784,45.063857945385784,718.7665682108593,440402442.22010654
SUWALSKI,1930,fixed14,410055474.58837324,410055023.11990064,478.88897401748443,27.420501417143146,27.420501417143146,451.4684726003413,410054995.69939923
SZAMOTULSKI,1930,fixed14,617495621.292727,617494414.0553756,1371.830084840362,164.59273340699434,164.59273340699434,1207.2373514333676,617494249.4626422
SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),1930,fixed14,438028278.52711564,438027696.6340816,624.3119125114252,42.4188784869781,42.4188784869781,581.8930340244472,438027654.2152031
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),1930,fixed14,406206735.50883526,406206435.4687207,322.9806894952427,22.940574860429813,22.940574860429813,300.0401146348129,406206412.5281458
SZUBIŃSKI,1930,fixed14,568908427.6127417,568907364.2029465,1297.9362491436477,234.5264540249763,234.5264540249763,1063.4097951186714,568907129.6764926
SĘPOLEŃSKI,1930,fixed14,545142564.5175874,545141122.0639406,1572.862649692775,130.4090028518955,130.4090028518955,1442.4536468408794,545140991.6549377
SŁONIMSKI,1930,fixed14,420612754.1778957,420612477.0757499,321.3497425076796,44.247596707001506,44.247596707001506,277.1021458006781,420612432.8281532
TARNOBRZESKI,1930,fixed14,493765993.8257578,493765089.1201742,984.3217402860761,79.61615668678147,79.61615668678147,904.7055835992946,493765009.50401753
TARNOGÓRSKI,1930,fixed14,595996243.613441,595984914.7705488,12254.575537107936,925.7326449438492,925.7326449438492,11328.842892164086,595983989.0379039
TARNOPOLSKI,1930,fixed14,437885026.2139802,437883942.3262074,1158.2416361785374,74.3538633698003,74.3538633698003,1083.887772808737,437883867.97234404
TARNOWSKI,1930,fixed14,506659722.94798476,506657894.67997867,1970.2368081918617,141.96880210903757,141.96880210903757,1828.268006082824,506657752.7111766
TCZEWSKI,1930,fixed14,493165334.5738408,493162915.520581,2463.2438645386883,44.190604746847924,44.190604746847924,2419.0532597918404,493162871.32997626
TOMASZOWSKI,1930,fixed14,438197462.64381254,438196669.57157207,850.609343285123,57.53710279140576,57.53710279140576,793.0722404937172,438196612.03446925
TORUŃSKI,1930,fixed14,549359835.0460541,549357470.2255093,2568.6341844142516,203.8136395547194,203.8136395547194,2364.820544859532,549357266.4118698
TREMBOWELSKI,1930,fixed14,435271358.45620495,435270419.58016676,1019.4892167896573,80.61317862456777,80.61317862456777,938.8760381650895,435270338.96698815
TUCHOLSKI,1930,fixed14,525835454.0144422,525834597.61645,966.4292543216025,110.03126208050281,110.03126208050281,856.3979922410997,525834487.5851879
TURCZAŃSKI,1930,fixed14,450829510.4109909,450829092.2944933,487.9691565127672,69.85265890487776,69.85265890487776,418.11649760788947,450829022.4418344
TURECKI,1930,fixed14,526311645.54229933,526310746.14111584,949.5859179658262,50.18473449100264,50.18473449100264,899.4011834748236,526310695.9563814
TŁUMACKI,1930,fixed14,448212629.2250717,448211694.5201913,1024.1555213439526,89.45064090886093,89.45064090886093,934.7048804350916,448211605.0695504
WADOWICKI,1930,fixed14,534865552.13842237,534863937.0213321,1886.522955230849,271.4058649674243,271.4058649674243,1615.1170902634246,534863665.61546713
WARSZAWSKI,1930,fixed14,512495295.62101024,512492307.2777519,6914.456792234138,3926.1135339038706,3926.1135339038706,2988.343258330268,512488381.164218
WIELUŃSKI,1930,fixed14,583423201.6730884,583422491.8985581,793.0153696368053,83.24083937697817,83.24083937697817,709.7745302598271,583422408.6577188
WILEJSKI,1930,fixed14,368466655.82114464,368466401.5470973,265.75516657559916,11.481119291707229,11.481119291707229,254.27404728389195,368466390.06597805
WILEŃSKO-TROCKI,1930,fixed14,400092262.15935993,400092055.7251734,331.0852631350849,124.651076624267,124.651076624267,206.4341865108179,400091931.0740968
WILNO (MIASTO),1930,fixed14,409367845.7236695,409305778.366877,62170.65345378853,103.29666123351592,103.29666123351592,62067.356792555016,409305675.07021576
WOLSZTYŃSKI,1930,fixed14,683496320.4695698,683495102.449211,1417.4064618959046,199.3861031948084,199.3861031948084,1218.0203587010963,683494903.0631078
WOŁKOWYSKI,1930,fixed14,438072613.4394873,438072352.18358576,314.1947829598013,52.93888147029207,52.93888147029207,261.2559014895092,438072299.2447043
WOŁOŻYŃSKI,1930,fixed14,371839454.5165394,371839131.7684601,335.0812867855921,12.333207499748246,12.333207499748246,322.74807928584386,371839119.4352526
WRZESIŃSKI,1930,fixed14,601401613.0391252,601399816.7684436,2022.030797568737,225.76011595931809,225.76011595931809,1796.270681609419,601399591.0083276
WYRZYSKI,1930,fixed14,558413799.4153765,558412478.0700153,1498.6832078509929,177.33784665920297,177.33784665920297,1321.3453611917898,558412300.7321687
WYSOKOMAZOWIECKI,1930,fixed14,448399361.59751767,448398756.52930105,671.125838173432,66.05762154761244,66.05762154761244,605.0682166258196,448398690.4716795
WĄBRZESKI,1930,fixed14,528431034.94144005,528429579.7976861,1606.0984138555418,150.95465993416545,150.95465993416545,1455.1437539213764,528429428.84302616
WĄGROWIECKI,1930,fixed14,594165387.1366986,594164379.9988171,1225.7154640287763,218.57758244341775,218.57758244341775,1007.1378815853586,594164161.4212346
WĘGROWSKI,1930,fixed14,453152677.45445424,453151853.12856305,886.8862326880715,62.56034150131384,62.56034150131384,824.3258911867576,453151790.56822157
WŁOCŁAWSKI,1930,fixed14,538121874.5391378,538119260.9774969,2794.3286636551247,180.76702271874333,180.76702271874333,2613.5616409363815,538119080.2104741
WŁODAWSKI,1930,fixed14,442290296.54382014,442289921.43879336,422.5769347885647,47.47190805094681,47.47190805094681,375.1050267376179,442289873.9668853
WŁODZIMIERSKI,1930,fixed14,444172830.85120624,444172311.7323669,592.0097832056442,72.89094387478306,72.89094387478306,519.1188393308612,444172238.84142303
WŁOSZCZOWSKI,1930,fixed14,495349834.93995714,495349201.18961537,715.4875605994514,81.737218782476,81.737218782476,633.7503418169754,495349119.4523966
ZALESZCZYCKI,1930,fixed14,428479737.37240523,428478841.8983789,927.2383422235794,31.76431589944647,31.76431589944647,895.4740263241329,428478810.134063
ZAMOJSKI,1930,fixed14,463398482.45942944,463397422.9688405,1166.6732566001747,107.18266761880359,107.18266761880359,1059.490588981371,463397315.78617287
ZBARASKI,1930,fixed14,426928526.63837516,426927578.7261907,999.5219702884897,51.60978580076886,51.60978580076886,947.9121844877208,426927527.1164049
ZBOROWSKI,1930,fixed14,419613920.9162785,419613120.10237175,829.7793859613276,28.965479232161353,28.965479232161353,800.8139067291663,419613091.1368925
ZDOŁBUNOWSKI,1930,fixed14,409021595.07932335,409020764.01448524,856.8326510920102,25.76781298935366,25.76781298935366,831.0648381026566,409020738.2466723
ZŁOCZOWSKI,1930,fixed14,439110855.82712585,439110070.00335485,862.9177572357778,77.09398619848236,77.09398619848236,785.8237710372955,439109992.90936863
ŁASKI,1930,fixed14,513630181.15585244,513628061.87214345,2153.7182025519623,34.43449352039665,34.43449352039665,2119.2837090315656,513628027.4376499
ŁAŃCUCKI,1930,fixed14,474745326.5400594,474744239.5181387,1153.9482316349138,66.92631096735974,66.92631096735974,1087.021920667554,474744172.59182775
ŁOMŻYŃSKI,1930,fixed14,454209640.4076853,454208991.230357,728.0338808138673,78.85655253695639,78.85655253695639,649.1773282769109,454208912.37380445
ŁOWICKI,1930,fixed14,537580652.0455835,537579277.0909901,1902.548720121867,527.5941267571345,527.5941267571345,1374.9545933647325,537578749.4968634
ŁUCKI,1930,fixed14,429373278.38758063,429372940.3302354,377.2831379441016,39.22579269964484,39.22579269964484,338.05734524445677,429372901.1044427
ŁUKOWSKI,1930,fixed14,473132876.329357,473132250.46178174,732.9536916446068,107.08611634834226,107.08611634834226,625.8675752962646,473132143.37566537
ŁUNINIECKI,1930,fixed14,400165932.95343804,400165762.48415834,194.9201561669269,24.450876497161506,24.450876497161506,170.46927966976537,400165738.03328186
ŁÓDZKI,1930,fixed14,544147842.9561985,544143088.0904405,6334.695292036654,1579.829534061085,1579.829534061085,4754.865757975569,544141508.2609065
ŁÓDŹ (MIASTO),1930,fixed14,544838749.742229,543914297.8313347,924977.4683749416,525.5574806834973,525.5574806834973,924451.9108942581,543913772.273854
ŁĘCZYCKI,1930,fixed14,548473350.9443258,548471808.9200301,2083.4515916047985,541.4272958983859,541.4272958983859,1542.0242957064129,548471267.4927342
ŚNIATYŃSKI,1930,fixed14,449346276.5691553,449344509.3766364,1800.5869385102194,33.39441960531563,33.39441960531563,1767.1925189049039,449344475.9822168
ŚREDZKI,1930,fixed14,610472846.1207421,610471335.3765453,1768.847476750238,258.1032799707873,258.1032799707873,1510.7441967794507,610471077.2732654
ŚREMSKI,1930,fixed14,601225256.8838664,601224065.3965178,1356.4258763718656,164.9385277111368,164.9385277111368,1191.4873486607287,601223900.45799
ŚWIECKI,1930,fixed14,528298505.14511603,528297593.2798623,1060.600950070684,148.7356962873033,148.7356962873033,911.8652537833806,528297444.54416597
ŚWIĘCIAŃSKI,1930,fixed14,388322806.33835596,388322589.1328208,243.1889417914785,25.983406630855452,25.983406630855452,217.20553516062304,388322563.1494142
ŚWIĘTOCHŁOWICKI,1930,fixed14,601027761.9278,600875549.0205661,155198.84258572088,2985.9353517473687,2985.9353517473687,152212.9072339735,600872563.0852144
ŻNIŃSKI,1930,fixed14,575641270.7019982,575639859.1619776,1615.709826599455,204.16980598044927,204.16980598044927,1411.5400206190056,575639654.9921716
ŻYDACZOWSKI,1930,fixed14,443746374.86751086,443745490.1218449,947.5591656218796,62.8134996557768,62.8134996557768,884.7456659661028,443745427.30834526
ŻYWIECKI,1930,fixed14,532800859.4186393,532799244.71947294,1798.1124641186098,183.41329779667362,183.41329779667362,1614.6991663219362,532799061.3061752
ŻÓŁKIEWSKI,1930,fixed14,450964878.34281516,450963989.2538562,1041.5870520024525,152.4980930014056,152.4980930014056,889.0889590010469,450963836.7557632
AUGUSTOWSKI,1931,fixed14,392675984.9150582,392675668.48648816,346.2288851218033,29.800315087703744,29.800315087703744,316.42857003409955,392675638.6861731
BARANOWICKI,1931,fixed14,393869138.2289586,393868830.02075714,350.82841819891104,42.6202167165081,42.6202167165081,308.20820148240296,393868787.4005404
BIALSKI (BIAŁA KRAKOWSKA),1931,fixed14,511957302.4715585,511951727.80843264,5778.20664087979,203.54351503819174,203.54351503819174,5574.663125841598,511951524.2649176
BIALSKI (BIAŁA PODLASKA),1931,fixed14,442581723.84415436,442581052.804723,759.793326977963,88.753895662142,88.753895662142,671.039431315821,442580964.0508274
BIAŁOSTOCKI,1931,fixed14,433938034.86695325,433937192.1813195,917.9146346237698,75.22900087324845,75.22900087324845,842.6856337505213,433937116.9523186
BIELSKI (BIELSK PODLASKI),1931,fixed14,429403353.1039822,429403130.21782625,286.8890423934243,64.002886441,64.002886441,222.88615595242428,429403066.21493983
BIELSKO,1931,fixed14,513584154.6550723,513574493.93967634,9906.560414378018,245.8450184254403,245.8450184254403,9660.715395952579,513574248.0946579
BIŁGORAJSKI,1931,fixed14,428501752.49747056,428501360.78342223,451.70933967645294,59.99529135585657,59.99529135585657,391.71404832059636,428501300.7881309
BOCHEŃSKI,1931,fixed14,498151882.6915103,498150960.33416766,1183.0840280053094,260.7266853518411,260.7266853518411,922.3573426534683,498150699.6074823
BORSZCZOWSKI,1931,fixed14,390724710.9157944,390723981.5777463,744.5651773112493,15.22712919666906,15.22712919666906,729.3380481145803,390723966.35061705
BRASŁAWSKI,1931,fixed14,353158914.2246602,353158748.0349824,177.19629875221966,11.006620923049237,11.006620923049237,166.18967782917042,353158737.02836144
BRODNICKI,1931,fixed14,491011034.5062877,491009676.36402106,1465.106076561597,106.96380991206442,106.96380991206442,1358.1422666495328,491009569.40021116
BRODZKI,1931,fixed14,418843730.26640046,418843022.4905068,767.9623396682648,60.18644601554467,60.18644601554467,707.7758936527201,418842962.3040608
BRZESKI (BRZESKO),1931,fixed14,459858721.2319814,459857897.89862776,882.0425366345472,58.709182964752785,58.709182964752785,823.3333536697944,459857839.1894448
BRZESKI (BRZEŚĆ N.BUG.),1931,fixed14,441257288.9509681,441256942.20015,433.76927015808303,87.01845212212976,87.01845212212976,346.7508180359533,441256855.1816979
BRZEZIŃSKI,1931,fixed14,507090964.8220189,507088576.493545,3016.095784847904,627.7673109164972,627.7673109164972,2388.3284739314067,507087948.7262341
