scenario,year,District,target_label,dest_id,distance_km,distance_miles,distance_minutes
fixed14,1938,CHODZIESKI,Gdynia,City:Gdynia,,,1099.2230102509113
fixed14,1938,CHODZIESKI,Stołpce,Border_Crossing:Stołpce,,,3278.238923070328
fixed14,1938,CHODZIESKI,Zbąszyń,Border_Crossing:Zbąszyń,,,677.4721174312169
fixed14,1938,CHODZIESKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2008.1270788272195
fixed14,1938,CHOJNICKI,Gdynia,City:Gdynia,,,709.5854799280255
fixed14,1938,CHOJNICKI,Stołpce,Border_Crossing:Stołpce,,,3353.3292848419915
fixed14,1938,CHOJNICKI,Zbąszyń,Border_Crossing:Zbąszyń,,,1206.4250585985396
fixed14,1938,CHOJNICKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2314.345674758643
fixed14,1938,CHORZÓW,Gdynia,City:Gdynia,,,2181.516689425607
fixed14,1938,CHORZÓW,Stołpce,Border_Crossing:Stołpce,,,2941.3177107635242
fixed14,1938,CHORZÓW,Zbąszyń,Border_Crossing:Zbąszyń,,,1501.200700913247
fixed14,1938,CHORZÓW,Zebrzydowice,Border_Crossing:Zebrzydowice,,,332.4402629691027
fixed14,1938,CHRZANOWSKI,Gdynia,City:Gdynia,,,2390.864560512789
fixed14,1938,CHRZANOWSKI,Stołpce,Border_Crossing:Stołpce,,,2933.363442553342
fixed14,1938,CHRZANOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,1710.548572000429
fixed14,1938,CHRZANOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,340.79419643070594
fixed14,1938,CIECHANOWSKI,Gdynia,City:Gdynia,,,1367.6306687877518
fixed14,1938,CIECHANOWSKI,Stołpce,Border_Crossing:Stołpce,,,2201.4841463972007
fixed14,1938,CIECHANOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,1630.9465253999815
fixed14,1938,CIECHANOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1985.5528286786073
fixed14,1938,CIESZYŃSKI,Gdynia,City:Gdynia,,,2559.581983625336
fixed14,1938,CIESZYŃSKI,Stołpce,Border_Crossing:Stołpce,,,3246.5200559866134
fixed14,1938,CIESZYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,1879.265995112977
fixed14,1938,CIESZYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,156.3429950303046
fixed14,1938,CZARNKOWSKI,Gdynia,City:Gdynia,,,1297.5825145229117
fixed14,1938,CZARNKOWSKI,Stołpce,Border_Crossing:Stołpce,,,3467.2451376310028
fixed14,1938,CZARNKOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,731.7231250213308
fixed14,1938,CZARNKOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2069.0413614078057
fixed14,1938,CZORTKOWSKI,Gdynia,City:Gdynia,,,4289.775495147949
fixed14,1938,CZORTKOWSKI,Stołpce,Border_Crossing:Stołpce,,,2831.6424719549336
fixed14,1938,CZORTKOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3958.6451276273688
fixed14,1938,CZORTKOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2598.7514130404043
fixed14,1938,CZĘSTOCHOWSKI,Gdynia,City:Gdynia,,,2261.0607264180962
fixed14,1938,CZĘSTOCHOWSKI,Stołpce,Border_Crossing:Stołpce,,,2843.82115950908
fixed14,1938,CZĘSTOCHOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,1881.1856406563686
fixed14,1938,CZĘSTOCHOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,733.6941011891611
fixed14,1938,DOBROMILSKI,Gdynia,City:Gdynia,,,3452.529659957741
fixed14,1938,DOBROMILSKI,Stołpce,Border_Crossing:Stołpce,,,3043.2071649459035
fixed14,1938,DOBROMILSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3062.430925881738
fixed14,1938,DOBROMILSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1610.3406479131088
fixed14,1938,DOLIŃSKI,Gdynia,City:Gdynia,,,3838.578437471071
fixed14,1938,DOLIŃSKI,Stołpce,Border_Crossing:Stołpce,,,2960.688153754464
fixed14,1938,DOLIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3475.15143425696
fixed14,1938,DOLIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2115.2577196699945
fixed14,1938,DROHICKI,Gdynia,City:Gdynia,,,3238.4618045964235
fixed14,1938,DROHICKI,Stołpce,Border_Crossing:Stołpce,,,1291.775849321081
fixed14,1938,DROHICKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3092.561689762627
fixed14,1938,DROHICKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2720.3402504027763
fixed14,1938,DROHOBYCKI,Gdynia,City:Gdynia,,,3508.876375008832
fixed14,1938,DROHOBYCKI,Stołpce,Border_Crossing:Stołpce,,,2838.0168616303213
fixed14,1938,DROHOBYCKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3145.4493717947207
fixed14,1938,DROHOBYCKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1785.5556572077558
fixed14,1938,DUBIEŃSKI,Gdynia,City:Gdynia,,,3995.1024898114783
fixed14,1938,DUBIEŃSKI,Stołpce,Border_Crossing:Stołpce,,,1963.5368147408378
fixed14,1938,DUBIEŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3832.362069208505
fixed14,1938,DUBIEŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2533.581045882287
fixed14,1938,DZIAŁDOWSKI,Gdynia,City:Gdynia,,,1281.2225177889845
fixed14,1938,DZIAŁDOWSKI,Stołpce,Border_Crossing:Stołpce,,,2567.751874599125
fixed14,1938,DZIAŁDOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,1544.5383744012147
fixed14,1938,DZIAŁDOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2321.1295736653265
fixed14,1938,DZIŚNIEŃSKI,Gdynia,City:Gdynia,,,4323.365065773547
fixed14,1938,DZIŚNIEŃSKI,Stołpce,Border_Crossing:Stołpce,,,1308.5749791578737
fixed14,1938,DZIŚNIEŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,4239.161237970723
fixed14,1938,DZIŚNIEŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,4224.425796088648
fixed14,1938,DĄBROWSKI,Gdynia,City:Gdynia,,,2991.3221707082625
fixed14,1938,DĄBROWSKI,Stołpce,Border_Crossing:Stołpce,,,2892.7657420359933
fixed14,1938,DĄBROWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,2311.006182195903
fixed14,1938,DĄBROWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,917.2786799023366
fixed14,1938,GARWOLIŃSKI,Gdynia,City:Gdynia,,,2167.5573016093676
fixed14,1938,GARWOLIŃSKI,Stołpce,Border_Crossing:Stołpce,,,2106.1997267286633
fixed14,1938,GARWOLIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,2021.270788487632
fixed14,1938,GARWOLIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1843.9382243791813
fixed14,1938,GNIEŹNIEŃSKI,Gdynia,City:Gdynia,,,1122.086963608637
fixed14,1938,GNIEŹNIEŃSKI,Stołpce,Border_Crossing:Stołpce,,,3012.098028295295
fixed14,1938,GNIEŹNIEŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,544.2093557358663
fixed14,1938,GNIEŹNIEŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1669.2382353652101
fixed14,1938,GORLICKI,Gdynia,City:Gdynia,,,3112.8664091276924
fixed14,1938,GORLICKI,Stołpce,Border_Crossing:Stołpce,,,3014.309980455422
fixed14,1938,GORLICKI,Zbąszyń,Border_Crossing:Zbąszyń,,,2432.550420615331
fixed14,1938,GORLICKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,976.4242289421907
fixed14,1938,GOSTYNIŃSKI,Gdynia,City:Gdynia,,,1498.6666180193658
fixed14,1938,GOSTYNIŃSKI,Stołpce,Border_Crossing:Stołpce,,,2628.420831301346
fixed14,1938,GOSTYNIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,1279.1299327313093
fixed14,1938,GOSTYNIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1630.7119624509098
fixed14,1938,GOSTYŃSKI,Gdynia,City:Gdynia,,,1572.2876049593965
fixed14,1938,GOSTYŃSKI,Stołpce,Border_Crossing:Stołpce,,,3271.1070363647586
fixed14,1938,GOSTYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,464.5015926092641
fixed14,1938,GOSTYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1478.7360592416521
fixed14,1938,GRODZIEŃSKI,Gdynia,City:Gdynia,,,2968.683071474071
fixed14,1938,GRODZIEŃSKI,Stołpce,Border_Crossing:Stołpce,,,1326.4585056335648
fixed14,1938,GRODZIEŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,2884.4792436712473
fixed14,1938,GRODZIEŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2912.465462780269
fixed14,1938,GRUDZIĄDZKI,Gdynia,City:Gdynia,,,755.0696050679417
fixed14,1938,GRUDZIĄDZKI,Stołpce,Border_Crossing:Stołpce,,,2826.4703561254382
fixed14,1938,GRUDZIĄDZKI,Zbąszyń,Border_Crossing:Zbąszyń,,,1162.9093901519548
fixed14,1938,GRUDZIĄDZKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1955.7867798528
fixed14,1938,GRÓDECKI,Gdynia,City:Gdynia,,,3556.657732670403
fixed14,1938,GRÓDECKI,Stołpce,Border_Crossing:Stołpce,,,2572.46382431149
fixed14,1938,GRÓDECKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3253.9573851754167
fixed14,1938,GRÓDECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1955.1763618491984
fixed14,1938,GRÓJECKI,Gdynia,City:Gdynia,,,1972.0641112914498
fixed14,1938,GRÓJECKI,Stołpce,Border_Crossing:Stołpce,,,2120.046540198312
fixed14,1938,GRÓJECKI,Zbąszyń,Border_Crossing:Zbąszyń,,,1770.3505542192324
fixed14,1938,GRÓJECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1523.5518157844085
fixed14,1938,HOROCHOWSKI,Gdynia,City:Gdynia,,,3784.316803101815
fixed14,1938,HOROCHOWSKI,Stołpce,Border_Crossing:Stołpce,,,2300.2642137309463
fixed14,1938,HOROCHOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3635.6044575015744
fixed14,1938,HOROCHOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2535.6316472714566
fixed14,1938,HORODEŃSKI,Gdynia,City:Gdynia,,,4503.878818273795
fixed14,1938,HORODEŃSKI,Stołpce,Border_Crossing:Stołpce,,,3247.949013365852
fixed14,1938,HORODEŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,4153.369751560249
fixed14,1938,HORODEŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2793.4760369732835
fixed14,1938,HRUBIESZOWSKI,Gdynia,City:Gdynia,,,3085.0697371414644
fixed14,1938,HRUBIESZOWSKI,Stołpce,Border_Crossing:Stołpce,,,2105.9222437377503
fixed14,1938,HRUBIESZOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,2938.783224019731
fixed14,1938,HRUBIESZOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2295.697844658909
fixed14,1938,INOWROCŁAWSKI,Gdynia,City:Gdynia,,,1028.2297627316154
fixed14,1938,INOWROCŁAWSKI,Stołpce,Border_Crossing:Stołpce,,,2962.29944195549
fixed14,1938,INOWROCŁAWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,852.2808450895268
fixed14,1938,INOWROCŁAWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1689.1149084059537
fixed14,1938,IWACEWICKI,Gdynia,City:Gdynia,,,3303.3767859019313
fixed14,1938,IWACEWICKI,Stołpce,Border_Crossing:Stołpce,,,711.4672366712022
fixed14,1938,IWACEWICKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3157.4766710681342
fixed14,1938,IWACEWICKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2785.255231708284
fixed14,1938,IŁŻECKI,Gdynia,City:Gdynia,,,2582.4515055637044
fixed14,1938,IŁŻECKI,Stołpce,Border_Crossing:Stołpce,,,2586.5398720215435
fixed14,1938,IŁŻECKI,Zbąszyń,Border_Crossing:Zbąszyń,,,2219.024502349596
fixed14,1938,IŁŻECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1474.9217433097556
fixed14,1938,JANOWSKI,Gdynia,City:Gdynia,,,2712.90882658197
fixed14,1938,JANOWSKI,Stołpce,Border_Crossing:Stołpce,,,2195.5388065547418
fixed14,1938,JANOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,2545.317271749107
fixed14,1938,JANOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1582.3054530400766
fixed14,1938,JAROCIŃSKI,Gdynia,City:Gdynia,,,1430.791379355646
fixed14,1938,JAROCIŃSKI,Stołpce,Border_Crossing:Stołpce,,,3138.1807325849372
fixed14,1938,JAROCIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,617.8826560488493
fixed14,1938,JAROCIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1373.5027682666225
fixed14,1938,JAROSŁAWSKI,Gdynia,City:Gdynia,,,3039.3989671143495
fixed14,1938,JAROSŁAWSKI,Stołpce,Border_Crossing:Stołpce,,,2648.4801639922557
fixed14,1938,JAROSŁAWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,2681.344092613378
fixed14,1938,JAROSŁAWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1390.7024931082017
fixed14,1938,JASIELSKI,Gdynia,City:Gdynia,,,3217.37235083321
fixed14,1938,JASIELSKI,Stołpce,Border_Crossing:Stołpce,,,2965.410813804769
fixed14,1938,JASIELSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,2537.0563623208495
fixed14,1938,JASIELSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1080.930170647709
fixed14,1938,JAWOROWSKI,Gdynia,City:Gdynia,,,3673.3391854647816
fixed14,1938,JAWOROWSKI,Stołpce,Border_Crossing:Stołpce,,,2662.034213359615
fixed14,1938,JAWOROWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3382.03146638547
fixed14,1938,JAWOROWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2083.2504430592517
fixed14,1938,JĘDRZEJOWSKI,Gdynia,City:Gdynia,,,2467.1392898560584
fixed14,1938,JĘDRZEJOWSKI,Stołpce,Border_Crossing:Stołpce,,,2472.2420266272206
fixed14,1938,JĘDRZEJOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,1999.3383187020459
fixed14,1938,JĘDRZEJOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,781.0855774709887
fixed14,1938,KALISKI,Gdynia,City:Gdynia,,,1807.080524995846
fixed14,1938,KALISKI,Stołpce,Border_Crossing:Stołpce,,,3008.7133016907032
fixed14,1938,KALISKI,Zbąszyń,Border_Crossing:Zbąszyń,,,885.6529146947141
fixed14,1938,KALISKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1385.7473615157626
fixed14,1938,KAMIONECKI,Gdynia,City:Gdynia,,,3694.3297148018937
fixed14,1938,KAMIONECKI,Stołpce,Border_Crossing:Stołpce,,,2367.673828436266
fixed14,1938,KAMIONECKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3403.0219957225822
fixed14,1938,KAMIONECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2104.2409723963647
fixed14,1938,KARTUSKI,Gdynia,City:Gdynia,,,296.1348935333396
fixed14,1938,KARTUSKI,Stołpce,Border_Crossing:Stołpce,,,3473.4735663790093
fixed14,1938,KARTUSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,1499.3846397450927
fixed14,1938,KARTUSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2470.9635384312555
fixed14,1938,KATOWICE,Gdynia,City:Gdynia,,,2250.414876611455
fixed14,1938,KATOWICE,Stołpce,Border_Crossing:Stołpce,,,2977.2354449021695
fixed14,1938,KATOWICE,Zbąszyń,Border_Crossing:Zbąszyń,,,1570.0988880990953
fixed14,1938,KATOWICE,Zebrzydowice,Border_Crossing:Zebrzydowice,,,369.98921296456194
fixed14,1938,KAŁUSKI,Gdynia,City:Gdynia,,,4072.3967852785127
fixed14,1938,KAŁUSKI,Stołpce,Border_Crossing:Stołpce,,,3177.6826705368076
fixed14,1938,KAŁUSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3710.5987569809076
fixed14,1938,KAŁUSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2350.705042393942
fixed14,1938,KIELECKI,Gdynia,City:Gdynia,,,2362.152072806157
fixed14,1938,KIELECKI,Stołpce,Border_Crossing:Stołpce,,,2366.240439263996
fixed14,1938,KIELECKI,Zbąszyń,Border_Crossing:Zbąszyń,,,1998.7250695920482
fixed14,1938,KIELECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,965.3593647245823
fixed14,1938,KOBRYŃSKI,Gdynia,City:Gdynia,,,2923.439148930677
fixed14,1938,KOBRYŃSKI,Stołpce,Border_Crossing:Stołpce,,,1256.9929419591858
fixed14,1938,KOBRYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,2777.539034096881
fixed14,1938,KOBRYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2405.3175947370305
fixed14,1938,KOLBUSZOWSKI,Gdynia,City:Gdynia,,,2899.0403181033535
fixed14,1938,KOLBUSZOWSKI,Stołpce,Border_Crossing:Stołpce,,,2670.6436606858283
fixed14,1938,KOLBUSZOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,2531.8201132401623
fixed14,1938,KOLBUSZOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1502.0422438726375
fixed14,1938,KOLSKI,Gdynia,City:Gdynia,,,1308.4075176143044
fixed14,1938,KOLSKI,Stołpce,Border_Crossing:Stołpce,,,2629.1856302670617
fixed14,1938,KOLSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,931.6380178329739
fixed14,1938,KOLSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1337.2475947906871
fixed14,1938,KONECKI,Gdynia,City:Gdynia,,,2100.620987742349
fixed14,1938,KONECKI,Stołpce,Border_Crossing:Stołpce,,,2347.578188174215
fixed14,1938,KONECKI,Zbąszyń,Border_Crossing:Zbąszyń,,,1737.193984528239
fixed14,1938,KONECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1223.450994487939
fixed14,1938,KONIŃSKI,Gdynia,City:Gdynia,,,1458.2091860747694
fixed14,1938,KONIŃSKI,Stołpce,Border_Crossing:Stołpce,,,2850.9541479729064
fixed14,1938,KONIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,828.0044930308975
fixed14,1938,KONIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1534.1345037780725
fixed14,1938,KOPYCZYNIECKI,Gdynia,City:Gdynia,,,4280.821137088227
fixed14,1938,KOPYCZYNIECKI,Stołpce,Border_Crossing:Stołpce,,,2822.6881138952126
fixed14,1938,KOPYCZYNIECKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3989.5134180089185
fixed14,1938,KOPYCZYNIECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2690.7323946827
fixed14,1938,KOSOWSKI (KOSÓW HUCULSKI),Gdynia,City:Gdynia,,,4649.184950371271
fixed14,1938,KOSOWSKI (KOSÓW HUCULSKI),Stołpce,Border_Crossing:Stołpce,,,3637.879978266105
fixed14,1938,KOSOWSKI (KOSÓW HUCULSKI),Zbąszyń,Border_Crossing:Zbąszyń,,,4298.6758836577255
fixed14,1938,KOSOWSKI (KOSÓW HUCULSKI),Zebrzydowice,Border_Crossing:Zebrzydowice,,,2938.78216907076
fixed14,1938,KOSTOPOLSKI,Gdynia,City:Gdynia,,,3975.0638480653547
fixed14,1938,KOSTOPOLSKI,Stołpce,Border_Crossing:Stołpce,,,1676.3851206483052
fixed14,1938,KOSTOPOLSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3828.7773349436206
fixed14,1938,KOSTOPOLSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2983.0786774013845
fixed14,1938,KOSZYRSKI,Gdynia,City:Gdynia,,,3576.037206489134
fixed14,1938,KOSZYRSKI,Stołpce,Border_Crossing:Stołpce,,,1480.0152748378416
fixed14,1938,KOSZYRSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3430.0684775305695
fixed14,1938,KOSZYRSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,3009.748760423378
fixed14,1938,KOWELSKI,Gdynia,City:Gdynia,,,3256.5516033298836
fixed14,1938,KOWELSKI,Stołpce,Border_Crossing:Stołpce,,,1844.4160661362885
fixed14,1938,KOWELSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3110.2690760187265
fixed14,1938,KOWELSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2469.97773687711
fixed14,1938,KOZIENICKI,Gdynia,City:Gdynia,,,2339.500177278348
fixed14,1938,KOZIENICKI,Stołpce,Border_Crossing:Stołpce,,,1970.6878299498737
fixed14,1938,KOZIENICKI,Zbąszyń,Border_Crossing:Zbąszyń,,,2193.213664156613
fixed14,1938,KOZIENICKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1548.9409656582993
fixed14,1938,KOŁOMYJSKI,Gdynia,City:Gdynia,,,4175.570923478182
fixed14,1938,KOŁOMYJSKI,Stołpce,Border_Crossing:Stołpce,,,3164.2659513730164
fixed14,1938,KOŁOMYJSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3825.0618567646356
fixed14,1938,KOŁOMYJSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2465.168142177671
fixed14,1938,KOŚCIAŃSKI,Gdynia,City:Gdynia,,,1427.8807771174788
fixed14,1938,KOŚCIAŃSKI,Stołpce,Border_Crossing:Stołpce,,,3317.765875948571
fixed14,1938,KOŚCIAŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,312.13786501826513
fixed14,1938,KOŚCIAŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1654.6420898165138
fixed14,1938,KOŚCIERSKI,Gdynia,City:Gdynia,,,383.25177581997036
fixed14,1938,KOŚCIERSKI,Stołpce,Border_Crossing:Stołpce,,,3343.5973527022875
fixed14,1938,KOŚCIERSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,1376.4047600719305
fixed14,1938,KOŚCIERSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2345.6812282387996
fixed14,1938,KRAKOWSKI,Gdynia,City:Gdynia,,,2578.6127784541995
fixed14,1938,KRAKOWSKI,Stołpce,Border_Crossing:Stołpce,,,2868.018525414651
fixed14,1938,KRAKOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,1898.2967899418406
fixed14,1938,KRAKOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,503.5158031036338
fixed14,1938,KRAKÓW (MIASTO),Gdynia,City:Gdynia,,,2579.3596074360685
fixed14,1938,KRAKÓW (MIASTO),Stołpce,Border_Crossing:Stołpce,,,2867.72632139823
fixed14,1938,KRAKÓW (MIASTO),Zbąszyń,Border_Crossing:Zbąszyń,,,1899.0436189237093
fixed14,1938,KRAKÓW (MIASTO),Zebrzydowice,Border_Crossing:Zebrzydowice,,,505.31611663014274
fixed14,1938,KRASNOSTAWSKI,Gdynia,City:Gdynia,,,2908.7419717475273
fixed14,1938,KRASNOSTAWSKI,Stołpce,Border_Crossing:Stołpce,,,1938.8201477423436
fixed14,1938,KRASNOSTAWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,2762.455458625793
fixed14,1938,KRASNOSTAWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2119.3700792649715
fixed14,1938,KROTOSZYŃSKI,Gdynia,City:Gdynia,,,1539.2389060478822
fixed14,1938,KROTOSZYŃSKI,Stołpce,Border_Crossing:Stołpce,,,3198.5431833155235
fixed14,1938,KROTOSZYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,656.0574553832633
fixed14,1938,KROTOSZYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1400.104278279486
fixed14,1938,KROŚNIEŃSKI,Gdynia,City:Gdynia,,,3300.5040527672654
fixed14,1938,KROŚNIEŃSKI,Stołpce,Border_Crossing:Stołpce,,,3048.542515738825
fixed14,1938,KROŚNIEŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,2620.1880642549054
fixed14,1938,KROŚNIEŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1164.0618725817646
fixed14,1938,KRZEMIENIECKI,Gdynia,City:Gdynia,,,4212.389508715137
fixed14,1938,KRZEMIENIECKI,Stołpce,Border_Crossing:Stołpce,,,2176.4312303997594
fixed14,1938,KRZEMIENIECKI,Zbąszyń,Border_Crossing:Zbąszyń,,,4052.3080193658025
fixed14,1938,KRZEMIENIECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2753.5269960395835
fixed14,1938,KUTNOWSKI,Gdynia,City:Gdynia,,,1428.2259248871337
fixed14,1938,KUTNOWSKI,Stołpce,Border_Crossing:Stołpce,,,2431.513548687248
fixed14,1938,KUTNOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,1076.9857872832822
fixed14,1938,KUTNOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1430.0681661811395
fixed14,1938,KĘPIŃSKI,Gdynia,City:Gdynia,,,1829.7983878467267
fixed14,1938,KĘPIŃSKI,Stołpce,Border_Crossing:Stołpce,,,3206.9041294026815
fixed14,1938,KĘPIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,908.3707775455946
fixed14,1938,KĘPIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1040.6075298352266
fixed14,1938,LESKI,Gdynia,City:Gdynia,,,3807.2572452365807
fixed14,1938,LESKI,Stołpce,Border_Crossing:Stołpce,,,3397.934750224743
fixed14,1938,LESKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3140.0419140973722
fixed14,1938,LESKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1683.9157224242326
fixed14,1938,LESZCZYŃSKI,Gdynia,City:Gdynia,,,1550.5696673887749
fixed14,1938,LESZCZYŃSKI,Stołpce,Border_Crossing:Stołpce,,,3376.329563998225
fixed14,1938,LESZCZYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,310.6106315440504
fixed14,1938,LESZCZYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,1580.9637750613256
fixed14,1938,LIDZKI,Gdynia,City:Gdynia,,,3351.841702511828
fixed14,1938,LIDZKI,Stołpce,Border_Crossing:Stołpce,,,829.8842884793551
fixed14,1938,LIDZKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3267.637874709004
fixed14,1938,LIDZKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,3163.2563723287863
fixed14,1938,LIMANOWSKI,Gdynia,City:Gdynia,,,2988.721286518092
fixed14,1938,LIMANOWSKI,Stołpce,Border_Crossing:Stołpce,,,3237.2419129463838
