District,year,scenario,ma_total,ma_total_no_self,ma_domestic,ma_domestic_no_self,ma_domestic_inter,ma_domestic_self,ma_foreign
OSTROŁĘCKI,1926,baseline,1265525271.3274424,1265447116.4229567,103800.06673955725,25645.162253823943,25645.162253823943,78154.9044857333,1265421471.2607028
OSZMIAŃSKI,1926,baseline,1018359648.2813815,1018292418.330087,70861.90839449815,3631.9570999057282,3631.9570999057282,67229.95129459242,1018288786.372987
PIOTRKOWSKI,1926,baseline,1442627578.881144,1442468813.611811,204872.92060017958,46107.651267090165,46107.651267090165,158765.2693330894,1442422705.9605439
PIŃCZOWSKI,1926,baseline,1393372879.7188723,1393202551.2973874,190255.0977588129,19926.67627393432,19926.67627393432,170328.42148487858,1393182624.6211135
PIŃSKI,1926,baseline,1132926519.9746373,1132893315.5555851,40886.60418622079,7682.185134105325,7682.185134105325,33204.41905211547,1132885633.370451
PODHAJECKI,1926,baseline,1222154663.5745375,1222057874.1497247,124985.72089743488,28196.296084698708,28196.296084698708,96789.42481273616,1222029677.85364
POSTAWSKI,1926,baseline,1018859084.5873653,1018819875.2743373,46002.24900934307,6792.935981423483,6792.935981423483,39209.31302791958,1018813082.3383559
POZNAŃ (MIASTO),1926,baseline,1763938815.7358396,1737854335.0470252,27236459.866584048,1151979.177769649,1151979.177769649,26084480.688814398,1736702355.8692555
POZNAŃSKI,1926,baseline,1728159703.4098554,1727962661.8052394,3261572.016130407,3064530.4115144867,3064530.4115144867,197041.60461592017,1724898131.393725
PRUŻAŃSKI,1926,baseline,1194828695.5479333,1194779062.5805295,60771.25626585009,11138.288861959198,11138.288861959198,49632.96740389089,1194767924.2916675
PRZASNYCKI,1926,baseline,1230355701.8285763,1230250495.4915152,117202.93016009132,11996.593098988358,11996.593098988358,105206.33706110295,1230238498.8984163
PRZEMYSKI,1926,baseline,1299769380.3630438,1299522660.746791,283594.56284802116,36874.94659529937,36874.94659529937,246719.6162527218,1299485785.8001957
PRZEMYŚLAŃSKI,1926,baseline,1240582248.612827,1240449968.410529,160446.7587353502,28166.5564371887,28166.5564371887,132280.2022981615,1240421801.8540916
PRZEWORSKI,1926,baseline,1311239956.0192,1310881145.8841288,399700.9857995881,40890.850728190584,40890.850728190584,358810.1350713975,1310840255.0334005
PSZCZYŃSKI,1926,baseline,1565601760.5289853,1565142163.857819,622793.9325070238,163197.26134084543,163197.26134084543,459596.67116617836,1564978966.5964782
PUŁAWSKI,1926,baseline,1300561836.2066176,1300409988.0130568,179601.31978552003,27753.126224717897,27753.126224717897,151848.19356080212,1300382234.886832
PUŁTUSKI,1926,baseline,1314754254.5331588,1314629046.320971,173640.31760901213,48432.105421328226,48432.105421328226,125208.2121876839,1314580614.2155497
PŁOCKI,1926,baseline,1407040205.861062,1406778933.4250584,296499.9657119279,35227.5297081569,35227.5297081569,261272.43600377103,1406743705.8953502
PŁOŃSKI,1926,baseline,1299863416.9962137,1299719175.246004,189058.23690779382,44816.48669816824,44816.48669816824,144241.75020962558,1299674358.759306
RADOMSKI,1926,baseline,1364894204.7931693,1364772193.1984172,148527.40548180675,26515.81072976905,26515.81072976905,122011.5947520377,1364745677.3876874
RADOMSZCZAŃSKI,1926,baseline,1442745428.082672,1442626641.0678132,159372.20497471,40585.19011580062,40585.19011580062,118787.01485890937,1442586055.8776975
RADZIECHOWSKI,1926,baseline,1192377753.8112867,1192275828.8955157,113550.97923890977,11626.06346800762,11626.06346800762,101924.91577090215,1192264202.8320477
RADZYMIŃSKI,1926,baseline,1356074711.8957365,1355886047.4471385,408365.78293536627,219701.33433758022,219701.33433758022,188664.44859778602,1355666346.112801
RADZYŃSKI,1926,baseline,1299778232.9191134,1299663121.6189063,147094.93973567087,31983.639528433894,31983.639528433894,115111.30020723699,1299631137.9793777
RAWICKI,1926,baseline,1673627350.8109772,1673234107.3344991,440056.53546777135,46813.05898975872,46813.05898975872,393243.4764780126,1673187294.2755094
RAWSKI (RAWA MAZOWIECKA),1926,baseline,1405419029.4151752,1405278511.6712859,181743.59362447207,41225.84973493928,41225.84973493928,140517.74388953278,1405237285.8215508
RAWSKI (RAWA RUSKA),1926,baseline,1243564773.9951987,1243474488.4083416,112214.12889817997,21928.54204114591,21928.54204114591,90285.58685703407,1243452559.8663006
ROHATYŃSKI,1926,baseline,1235293334.093461,1235164903.6078928,153906.31770177858,25475.832133551157,25475.832133551157,128430.48556822742,1235139427.7757592
ROPCZYCKI,1926,baseline,1362327940.9937828,1362188243.3458416,176743.25406665372,37045.606125490805,37045.606125490805,139697.64794116293,1362151197.739716
RUDECKI,1926,baseline,1258836102.643961,1258677292.7738912,193559.982398757,34750.11232890429,34750.11232890429,158809.8700698527,1258642542.6615622
RYBNICKI,1926,baseline,1502593579.2816582,1502043119.3601422,610317.5867035954,59857.6651875776,59857.6651875776,550459.9215160178,1501983261.6949546
RYPIŃSKI,1926,baseline,1217771232.3444715,1217577647.9255586,208952.2032007984,15367.78428789003,15367.78428789003,193584.41891290835,1217562280.1412706
RZESZOWSKI,1926,baseline,1329004517.4665012,1328781480.0944183,248240.27905316817,25202.90697022777,25202.90697022777,223037.3720829404,1328756277.187448
RÓWIEŃSKI,1926,baseline,1143687139.7573888,1143590494.1332583,109161.24835900243,12515.624228482628,12515.624228482628,96645.6241305198,1143577978.5090299
SAMBORSKI,1926,baseline,1279959559.4245462,1279807210.4773445,197289.8055830419,44940.85838118144,44940.85838118144,152348.94720186046,1279762269.6189632
SANDOMIERSKI,1926,baseline,1328618466.4404933,1328449804.2872882,180071.12713164595,11408.97392658797,11408.97392658797,168662.15320505798,1328438395.3133616
SANOCKI,1926,baseline,1272466803.3950436,1272325864.9734519,154799.59201158021,13861.170419893764,13861.170419893764,140938.42159168646,1272312003.803032
SARNEŃSKI,1926,baseline,1127883218.8960164,1127862454.8589017,29218.136585511005,8454.099470735688,8454.099470735688,20764.037114775318,1127854000.759431
SIEDLECKI,1926,baseline,1319528433.403796,1319398739.781955,174902.4859195854,45208.86407856756,45208.86407856756,129693.62184101783,1319353530.9178765
SIERADZKI,1926,baseline,1515006414.583511,1514825556.2783093,237491.09565102594,56632.7904492043,56632.7904492043,180858.30520182164,1514768923.4878602
SIERPECKI,1926,baseline,1241337688.7717862,1241177540.6650028,180055.98471212294,19907.877928786416,19907.877928786416,160148.10678333652,1241157632.787074
SKAŁACKI,1926,baseline,1165595115.774947,1165451640.5889018,154080.95803863462,10605.771993357606,10605.771993357606,143475.18604527702,1165441034.8169084
SKIERNIEWICKI,1926,baseline,1450530628.1373613,1450329711.526967,303517.44601483375,102600.83562068563,102600.83562068563,200916.61039414813,1450227110.6913464
SOCHACZEWSKI,1926,baseline,1413297935.041319,1413124127.3938277,250853.64101676497,77045.99352556733,77045.99352556733,173807.64749119763,1413047081.4003022
SOKALSKI,1926,baseline,1221140023.260745,1221024938.770584,131139.14981240482,16054.659651483393,16054.659651483393,115084.49016092144,1221008884.1109326
SOKOŁOWSKI,1926,baseline,1298587121.1941688,1298468030.5224133,165287.0981480772,46196.42639257332,46196.42639257332,119090.67175550388,1298421834.0960207
SOKÓLSKI,1926,baseline,1214604967.620146,1214537089.7069578,90109.66708102328,22231.75389288453,22231.75389288453,67877.91318813874,1214514857.953065
STANISŁAWOWSKI,1926,baseline,1255121592.190422,1254929873.3194077,221294.314573949,29575.443559552223,29575.443559552223,191718.87101439678,1254900297.875848
STAROGARDZKI,1926,baseline,1376773667.2098324,1376578700.756156,211479.70288409214,16513.249207657496,16513.249207657496,194966.45367643464,1376562187.5069482
STOLIŃSKI,1926,baseline,1097290734.8132653,1097272594.6377668,24948.49552553754,6808.32002709235,6808.32002709235,18140.17549844519,1097265786.3177397
STOPNICKI,1926,baseline,1318361423.620202,1318251171.6169486,120980.04130907937,10728.03805558774,10728.03805558774,110252.00325349164,1318240443.578893
STOŁPECKI,1926,baseline,1079527843.4298086,1079447893.0047677,85501.70102937127,5551.275988455444,5551.275988455444,79950.42504091583,1079442341.7287793
STRYJSKI,1926,baseline,1245885635.556069,1245787903.2841809,127130.77502325263,29398.503135265782,29398.503135265782,97732.27188798685,1245758504.7810457
SUWALSKI,1926,baseline,1121088851.7281153,1120995743.975023,101470.28380725381,8362.530715060922,8362.530715060922,93107.7530921929,1120987381.444308
SZAMOTULSKI,1926,baseline,1679894075.8256652,1679700543.4435785,230910.61564785324,37378.23356109248,37378.23356109248,193532.38208676077,1679663165.2100174
SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),1926,baseline,1202806036.4993837,1202723847.7089713,92124.61549682319,9935.825084555254,9935.825084555254,82188.79041226793,1202713911.8838868
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),1926,baseline,1153586644.4397304,1153542656.9864976,54146.68541066245,10159.232178034265,10159.232178034265,43987.453232628184,1153532497.7543197
SZUBIŃSKI,1926,baseline,1545246334.2019098,1545090401.7733312,212554.18701553694,56621.75843702948,56621.75843702948,155932.42857850748,1545033780.0148942
SĘPOLEŃSKI,1926,baseline,1477127052.585529,1476930471.0225565,226411.5001467733,29829.93717438704,29829.93717438704,196581.56297238625,1476900641.0853822
SŁONIMSKI,1926,baseline,1148326398.5081005,1148274672.1747792,63759.055092811424,12032.72177145477,12032.72177145477,51726.33332135666,1148262639.4530077
TARNOBRZESKI,1926,baseline,1345099014.851591,1344965287.5165937,156429.18787756024,22701.85288020266,22701.85288020266,133727.33499735757,1344942585.6637135
TARNOGÓRSKI,1926,baseline,1620078037.3667855,1618768804.6811104,1495490.001446271,186257.31577103373,186257.31577103373,1309232.6856752373,1618582547.3653393
TARNOPOLSKI,1926,baseline,1200579812.8067186,1200443419.0999207,164586.51316474,28192.80636691866,28192.80636691866,136393.70679782133,1200415226.2935538
TARNOWSKI,1926,baseline,1387182946.2837934,1386956369.4015613,286353.8836634509,59777.00143131428,59777.00143131428,226576.8822321366,1386896592.40013
TCZEWSKI,1926,baseline,1356747274.2263026,1356428094.4736729,330934.9895973661,11755.236967617106,11755.236967617106,319179.75262974895,1356416339.2367053
TOMASZOWSKI,1926,baseline,1198729854.751044,1198592597.3592992,150277.5777201561,13020.185975348555,13020.185975348555,137257.39174480757,1198579577.1733239
TORUŃSKI,1926,baseline,1483419078.6828215,1483094415.9613347,367415.5797852013,42752.85829819134,42752.85829819134,324662.72148700996,1483051663.1030364
TREMBOWELSKI,1926,baseline,1196474972.0756955,1196322610.4176202,179952.4352711063,27590.77719575108,27590.77719575108,152361.65807535523,1196295019.6404245
TUCHOLSKI,1926,baseline,1432805435.5572348,1432649081.49291,182506.89770230488,26152.833377316914,26152.833377316914,156354.06432498796,1432622928.6595325
TURCZAŃSKI,1926,baseline,1234639611.0205224,1234565884.41853,88749.46426907231,15022.862276777596,15022.862276777596,73726.60199229472,1234550861.5562532
TURECKI,1926,baseline,1468753005.1672883,1468607825.6091907,157265.63233657493,12086.074239128535,12086.074239128535,145179.5580974464,1468595739.5349517
TŁUMACKI,1926,baseline,1235461087.0936418,1235316444.3860977,177780.07029972962,33137.3627556162,33137.3627556162,144642.70754411342,1235283307.0233421
WADOWICKI,1926,baseline,1464095142.7525854,1463872473.3413665,302307.04087381816,79637.6296548228,79637.6296548228,222669.41121899534,1463792835.7117116
WARSZAWSKI,1926,baseline,1386166972.1849453,1385833258.1420474,1394563.6523087975,1060849.6094107518,1060849.6094107518,333714.04289804556,1384772408.5326366
WIELUŃSKI,1926,baseline,1581898482.9893603,1581800715.928643,109803.97911305501,12036.918395721565,12036.918395721565,97767.06071733346,1581788679.0102472
WILEJSKI,1926,baseline,1040177001.123686,1040128351.6371543,55402.357442698165,6752.870911088657,6752.870911088657,48649.48653160951,1040121598.7662432
WILEŃSKO-TROCKI,1926,baseline,1092918122.3474483,1092880255.3842883,107494.485309997,69627.52215000182,69627.52215000182,37866.96315999518,1092810627.8621383
WILNO (MIASTO),1926,baseline,1111326976.2519886,1104124535.3538046,7280912.2244895175,78471.32630537583,78471.32630537583,7202440.898184142,1104046064.0274992
WOLSZTYŃSKI,1926,baseline,1845105473.7818556,1844914851.833706,232998.27648123028,42376.328331543875,42376.328331543875,190621.94814968642,1844872475.5053744
WOŁKOWYSKI,1926,baseline,1201438561.5293648,1201396592.8747125,56265.28838829791,14296.633735807056,14296.633735807056,41968.65465249085,1201382296.2409766
WOŁOŻYŃSKI,1926,baseline,1055084064.7481594,1055005493.0970567,84322.6143440661,5750.963241412653,5750.963241412653,78571.65110265344,1054999742.1338153
WRZESIŃSKI,1926,baseline,1646082443.1512644,1645801208.165547,350974.0448344225,69739.05911689972,69739.05911689972,281234.98571752274,1645731469.10643
WYRZYSKI,1926,baseline,1509683784.1670647,1509496264.5456161,220920.58910523902,33400.96765654423,33400.96765654423,187519.6214486948,1509462863.5779595
WYSOKOMAZOWIECKI,1926,baseline,1252219736.4929643,1252126465.7733169,120929.6844395724,27658.964792205577,27658.964792205577,93270.71964736683,1252098806.8085246
WĄBRZESKI,1926,baseline,1435017106.6554217,1434820141.5425467,231943.7652499356,34978.652375082376,34978.652375082376,196965.11287485322,1434785162.8901718
WĄGROWIECKI,1926,baseline,1617565024.3516939,1617409121.694322,211631.2556521117,55728.598280544444,55728.598280544444,155902.65737156724,1617353393.0960417
WĘGROWSKI,1926,baseline,1281710106.3727446,1281595608.6028764,150355.24027414242,35857.47040600427,35857.47040600427,114497.76986813814,1281559751.1324704
WŁOCŁAWSKI,1926,baseline,1470340299.896537,1469939369.9560287,443186.8332575964,42256.89274924297,42256.89274924297,400929.94050835347,1469897113.0632794
WŁODAWSKI,1926,baseline,1233216749.215532,1233145757.1758962,86304.60806644469,15312.568430663743,15312.568430663743,70992.03963578095,1233130444.6074655
WŁODZIMIERSKI,1926,baseline,1215924063.7259688,1215845531.7287068,96115.84701926162,17583.84975720924,17583.84975720924,78531.99726205239,1215827947.8789496
WŁOSZCZOWSKI,1926,baseline,1372518439.2521176,1372412751.9008164,125772.33238919413,20084.981087918626,20084.981087918626,105687.3513012755,1372392666.9197285
ZALESZCZYCKI,1926,baseline,1199641927.368965,1199486091.7055247,171267.68220247197,15432.018762299442,15432.018762299442,155835.66344017253,1199470659.6867623
ZAMOJSKI,1926,baseline,1262931777.6623313,1262760647.7594728,202127.8791136394,30997.976255089176,30997.976255089176,171129.90285855025,1262729649.7832177
ZBARASKI,1926,baseline,1181656721.6416478,1181492416.90567,188211.67855971018,23906.94258194967,23906.94258194967,164304.73597776052,1181468509.963088
ZBOROWSKI,1926,baseline,1191555687.0109403,1191418994.2093174,154950.31988962364,18257.51826676176,18257.51826676176,136692.80162286188,1191400736.6910508
ZDOŁBUNOWSKI,1926,baseline,1137062659.2203934,1136916065.527941,157325.96578213107,10732.273329711457,10732.273329711457,146593.6924524196,1136905333.2546113
ZŁOCZOWSKI,1926,baseline,1208543690.0381687,1208438086.3875275,129726.51412851288,24122.86348724478,24122.86348724478,105603.6506412681,1208413963.5240402
ŁASKI,1926,baseline,1477653631.6023962,1477472365.4084744,252763.33999264997,71497.14607106302,71497.14607106302,181266.19392158696,1477400868.2624035
ŁAŃCUCKI,1926,baseline,1312010963.372068,1311837657.0818028,195949.19596432408,22642.905699339804,22642.905699339804,173306.29026498427,1311815014.1761036
ŁOMŻYŃSKI,1926,baseline,1240566398.8745098,1240466122.4304028,117313.30037634374,17036.856269440053,17036.856269440053,100276.4441069037,1240449085.5741334
ŁOWICKI,1926,baseline,1461657646.0946164,1461479652.1723166,286786.23747440416,108792.31517457175,108792.31517457175,177993.9222998324,1461370859.857142
ŁUCKI,1926,baseline,1160836792.0911727,1160792815.4703088,53811.95845969942,9835.33759575362,9835.33759575362,43976.6208639458,1160782980.132713
ŁUKOWSKI,1926,baseline,1312595183.5107036,1312483822.1168885,150475.99952772944,39114.60571256455,39114.60571256455,111361.39381516488,1312444707.5111759
ŁUNINIECKI,1926,baseline,1108142335.6182556,1108114750.900184,35152.03177260925,7567.313700908872,7567.313700908872,27584.718071700376,1108107183.586483
ŁÓDZKI,1926,baseline,1479123633.4762986,1478776618.8010876,737988.495663953,390973.8204528928,390973.8204528928,347014.67521106027,1478385644.9806347
ŁÓDŹ (MIASTO),1926,baseline,1547673592.4457045,1470093794.6195896,77693350.90098675,113553.07487187847,113553.07487187847,77579797.82611486,1469980241.5447178
ŁĘCZYCKI,1926,baseline,1488013807.8624854,1487808301.8969343,323372.1410849067,117866.17553367805,117866.17553367805,205505.96555122864,1487690435.7214005
